Name,Address Line 1,Address Line 2,City,State,Postcode,Country,Phone,Email,URL,Visible,Filters,Hours ID,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Timezone,Marker ID,Type,Slug,Image,Facebook,X / Twitter,Instagram,Yelp,Full Address,Lat,Lng,StoreRocket ID,Field: Details,Field: Google maps link,Field: Item ID,Button: View restaurant
War Memorial Beer Garden,War Memorial Beer Garden,750 N Lincoln Memorial Dr,Milwaukee,Wisconsin,53202,United States of America,#ERROR!,,http://warmemorialbeergarden.com/,1,"Wheelchair access, Outdoor seating, Tourist attraction nearby, Vegetarian, Vegan, Dairy Free, Relaxed, Buzzy, Good for groups, Takeaway, Teen favourite, Dog friendly, Quick service",,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,09:00-00:00,09:00-23:00,America/Chicago,,FALSE,war-memorial-beer-garden-milwaukee-wisconsin,https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/68306d136ceb3742b763168f_Screenshot%25202025-04-30%2520at%252012.18.50.png,,,,,"750 N Lincoln Memorial Dr, Milwaukee, Wisconsin, 53202, United States of America",43.0406702,-87.8975111,x86NxYkV8y,"Opening May 22 for the summer season, beautiful beer garden on the lake, serving huge Bavarian pretzels and loaded brat sausages, including vegan options, curry kettle chips and snacks by Kegel's Inn. Stroller friendly! Baby changing in women's and unisex restrooms in the Art Museum, east entrance; and men's and women's restrooms in the War Memorial. Combine with Milwaukee Art Museum and Veterans Park.  📸 War Memorial Beer Garden.",,66fe5ef5394fc6a30cf950e1,https://thenugget.app/template/location/war-memorial-beer-garden-milwaukee-wisconsin
Lina Stores Shoreditch - Italian Restaurant & Bar,Lina Stores Shoreditch - Italian Restaurant & Bar,180 Shoreditch High Street,London,England,E1 6HY,GB,44 20 3838 1343,,https://www.linastores.co.uk/,1,"High chair, Baby change in unisex room, Wheelchair access, Small sharing plates, Vegetarian, Vegan, Dairy Free, Gluten free, Halal, Relaxed, Buzzy, Good for groups, Takeaway, Teen favourite, Friendly staff, Healthy",,12:00-22:30,12:00-22:30,12:00-22:30,12:00-22:30,12:00-22:30,12:00-22:30,12:00-22:30,Europe/London,,FALSE,lina-stores-shoreditch-italian-restaurant-bar-london-england,https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/680b6ad55fbccae251411375_lina%2520stores%2520shoreditch.png,,,,,"180 Shoreditch High St, London E1 6HY, UK",51.5243949,-0.0774104,MJb7RW668X,"All-day restaurant serving lunch and dinner, with fresh pasta, antipasti, secondi and dolci served in a historical grade II listed building, originally built in 1868 as a bank. 9 locations around London. 📸 Lina Stores",,680b6ad55fbccae251411429,https://thenugget.app/template/location/lina-stores-shoreditch-italian-restaurant-bar-london-england
Poppies - Portobello Road,Poppies - Portobello Road,"<p id="""">154 Greater</p>",London,England,W11 2DZ,GB,020 4568 7720,,https://poppiesfishandchips.co.uk/poppies-portobello/,1,"Kids' menu, Tourist attraction nearby, Fun / Quirky, Relaxed, Buzzy, Good for groups, Friendly staff, Quick service",,11:00-22:00,11:00-22:00,11:00-22:00,11:00-23:00,11:00-23:00,11:00-23:00,11:00-22:00,Europe/London,,FALSE,poppies-portobello-road-london-england,https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/680b6ad621bbfc5f37123ea1_poppies%2520port.png,,,,,"152, 154 Portobello Rd, Greater, London W11 2DZ, UK",51.5150024,-0.2043522,y8Gvgm2BJr,"The newest location! Check out Poppies Portobello’s infamous ketchup corner, an exact match to a British favorite condiment. This is your destination for fish and chips in a nostalgic setting with quirky 1940s memorabilia. Kids meals for £8.95. Combine with Portobello Road Market.  📸 Poppies",https://maps.app.goo.gl/M1JJKrEM5sA6iSoS6,680b6ad621bbfc5f37123ea5,https://thenugget.app/template/location/poppies-portobello-road-london-england
Avli Milwaukee,Avli Milwaukee,1818 North Hubbard Street,Milwaukee,Wisconsin,53212,US,414-395-1300,,https://www.avli.us/avli-milwaukee,0,"High chair, Baby change in unisex room, Kids' menu, Outdoor seating, Small sharing plates, Vegetarian, Vegan, Dairy Free, Gluten free, Buzzy, Good for groups, Healthy",,16:00-20:00,16:00-20:00,16:00-20:00,16:00-21:00,16:00-22:00,10:00-22:00,10:00-20:00,America/Chicago,,FALSE,avli-milwaukee-milwaukee-wisconsin,https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/681b28cb0a45d4a5769f1d00_Screenshot%25202025-05-02%2520at%252015.00.48.png,,,,,"1818 N Hubbard St, Milwaukee, WI 53212, USA",43.0541156,-87.9082342,gpa9WQQZpZ,"Serving delicious Greek cuisine in a bi-level dining room and seasonal patio in the historic Brewer’s Hill neighborhood. Serving hot and cold meze, platters, and souvlaki. Brunch favorites served on the weekend. Events available in fully-private lower level with access to the terrace and full-bar. 📸 Avli",,681b28cb0a45d4a5769f1d33,https://thenugget.app/template/location/avli-milwaukee-milwaukee-wisconsin
Café Hollander - Downer,Café Hollander - Downer,2608 North Downer Avenue,Milwaukee,Wisconsin,53211,US,414-963-6366,,https://cafehollander.com/,1,"High chair, Baby change in women's room, Kids' menu, Wheelchair access, Outdoor seating, Tourist attraction nearby, Vegetarian, Vegan, Dairy Free, Gluten free, Relaxed, Buzzy, Good for groups, Friendly staff, Healthy, Kids' colouring, Quick service",,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-23:00,08:00-23:00,08:00-21:00,America/Chicago,,FALSE,cafe-hollander-downer-milwaukee-wisconsin,https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/681b28cc33abd983277dcabe_Cafe%2520hollander.jpeg,,,,,"2608 N Downer Ave, Milwaukee, WI 53211, USA",43.0665022,-87.8778805,KpDxgeVGpd,"All day cafe serving locally sourced meals in a relaxed space with a 2nd floor dining loft, a beautiful patio in the warmer months, and Winter Domes in the colder months. Kids menu is $7.95 for kids 12 and under. Serving favorites like breakfast tacos, egg dishes, smorrebrod, moules frites, sandwiches, salads, soup, and more. Lowlands Brewing Collaborative beers. Combine with North Point Lighthouse and Lake Park. 📸 Café Hollander",,681b28cc33abd983277dcaf2,https://thenugget.app/template/location/cafe-hollander-downer-milwaukee-wisconsin
Tupelo Honey Southern Kitchen & Bar,Tupelo Honey Southern Kitchen & Bar,511 North Broadway,Milwaukee,Wisconsin,53202,US,414-207-4604,,https://tupelohoneycafe.com/restaurant/milwaukee/,0,"High chair, Baby change in unisex room, Kids' menu, Wheelchair access, Outdoor seating, Tourist attraction nearby, Vegetarian, Gluten free, Relaxed, Buzzy, Dog friendly",,11:00-20:00,11:00-20:00,11:00-20:00,11:00-20:00,11:00-21:00,09:00-21:00,09:00-20:00,America/Chicago,,FALSE,tupelo-honey-southern-kitchen-bar-milwaukee-wisconsin,,,,,,"511 N Broadway Suite 100, Milwaukee, WI 53202, USA",43.0363951,-87.9078157,gpa9BaWZpZ,"Serving southern classics like Tupelo's famous fried chicken, waffles, shrimp & grits, biscuits, sandwiches, salads, and more. Kids menu includes chicken tenders, grilled cheese, noodles, burger, grilled chicken, and waffles. Try to save room for dessert, including banana pudding! Booster chair also available. Dogs welcome on the patio. Combine with Zeidler Union Square (Milwaukee’s Oldest Park), a walk along the river, Betty Brinn Children's Museum, or the Milwaukee Art Musuem. ",,681b28cdb9b24daf7d6ec426,https://thenugget.app/template/location/tupelo-honey-southern-kitchen-bar-milwaukee-wisconsin
Saz's State House,Saz's State House,5539 West State Street,Milwaukee,Wisconsin,53208,US,414-453-2410,,https://sazs.com/statehouserestaurant/,0,"High chair, Baby change in unisex room, Kids' menu, Wheelchair access, Outdoor seating, Vegetarian, Gluten free, Relaxed, Buzzy, Good for groups, Takeaway, Teen favourite, Dog friendly, Kids' colouring, Quick service",,closed,11:00-20:30,11:00-18:30,11:00-20:30,11:00-21:00,11:00-21:00,11:00-20:30,America/Chicago,,FALSE,saz-s-state-house-milwaukee-wisconsin,https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/681b28ce612a82948c43d0fc_Screenshot%25202025-05-02%2520at%252021.26.20.png,,,,,"5539 W State St, Milwaukee, WI 53208, USA",43.0434976,-87.9830766,o8xE5XxLpg,"Since 1976, serving favorites like barbeque ribs, chicken, pulled pork and more, also fried chicken, burgers, sandwiches, and salads. Kids menu from $7, including mac & cheese, pasta, barbeque meats, grilled cheese & chicken tenders. Also offering family meals to go. 📸 Saz's State House",,681b28ce612a82948c43d130,https://thenugget.app/template/location/saz-s-state-house-milwaukee-wisconsin
3rd St. Market Hall,3rd St. Market Hall,275 West Wisconsin Avenue,Milwaukee,Wisconsin,53203,US,414-249-5062,,https://3rdstmarkethall.com/,0,"High chair, Kids' menu, Wheelchair access, Outdoor seating, Small sharing plates, Vegetarian, Vegan, Dairy Free, Gluten free, Fun / Quirky, Relaxed, Buzzy, Good for groups, Takeaway, Teen favourite, Friendly staff, Healthy, Games available, Quick service, A/C",,11:00-20:00,11:00-20:00,11:00-20:00,11:00-20:00,11:00-22:00,09:00-22:00,09:00-19:00,America/Chicago,,FALSE,3rd-st-market-hall-milwaukee-wisconsin,https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/681b28cfbee4a9de73ce85c3_3rd%2520st%2520.jpeg,,,,,"275 W Wisconsin Ave Suite 100, Milwaukee, WI 53203, USA",43.0384350,-87.9145237,0pjKBKdP46,"Market food hall with something for everyone. Options include: Mediterranean, Korean, Mac & Cheese, Popcorn, Salad, Ramen, Sushi, BBQ, Pho, Creole, Hot Dogs, Arepas, Wings, Pizza, Pies, Italian deli, Burgers & Custard, Donuts, and more. Virtual golf simulators, shufflehboard, gaming lounge, and turf games available first come first served: Giant Jenga, Bags, and other yard & board games",,681b28cfbee4a9de73ce85fb,https://thenugget.app/template/location/3rd-st-market-hall-milwaukee-wisconsin
Diabola Market Bar,Diabola Market Bar,76 Avenida Camp del Túria,La Eliana,Comunidad Valenciana,46183,ES,,,https://diabolamarket.com/,1,"Outdoor seating, Vegetarian, Vegan, Dairy Free, Gluten free, Fun / Quirky, Relaxed, Buzzy, Good for groups, Takeaway, Teen favourite, Friendly staff, Games available, Kids' play space, Quick service",,closed,closed,19:00-00:30,12:00-00:30,12:00-00:30,12:00-00:30,12:00-00:30,Europe/Madrid,,FALSE,diabola-market-bar-la-eliana-comunidad-valenciana,https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/681b28d03389d0568ae94cd7_diabola.png,,,,,"Av. Camp del Túria, 76, 46183 La Eliana, Valencia, Spain",39.5721872,-0.5192475,y8GvmvN9Jr,"Food and fun for everyone with indoor and terrace seating. Enjoy delicious treats from 7 different food stalls: Thai, Mexican, Japanse, burgers and more. Kid zone space with a monitor on weekends (13.00 - 17.00) and activities to keep them entertained. 📸 Diabola Market",,681b28d03389d0568ae94d05,https://thenugget.app/template/location/diabola-market-bar-la-eliana-comunidad-valenciana
Le Favole Ristorante,Le Favole Ristorante,5 Carrer de l'Hedra,València,Comunidad Valenciana,46001,ES,0034 961 67 26 30,,https://lefavole.es/,1,"Playground nearby, Small sharing plates, Vegetarian, Relaxed, Buzzy",,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,Europe/Madrid,,FALSE,le-favole-ristorante-valencia-comunidad-valenciana,https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/68306d1946fcda110fa75a89_Screenshot%25202025-05-14%2520at%252013.28.18.png,,,,,"C/ de l'Hedra, 5, Ciutat Vella, 46001 València, Valencia, Spain",39.4722365,-0.3784505,rJq5B53qJq,"Italian restaurant in the center, serving pizza, pasta, meats and fish. Try to save room for dessert.  Kids playground on the terrace. 📸 Le Favole",,681b28d02f1d83db79b48a4e,https://thenugget.app/template/location/le-favole-ristorante-valencia-comunidad-valenciana
Saona Alameda,Saona Alameda,41 Passeig de l'Albereda,València,Comunidad Valenciana,46023,ES,0034 960 13 03 52,,https://www.gruposaona.com/restaurante/saona-alameda/,1,"Kids' menu, Outdoor seating, Playground nearby, Small sharing plates, Vegetarian, Vegan, Dairy Free, Buzzy, Good for groups, Dog friendly",,"13:00-16:30,20:00-23:30","13:00-16:30,20:00-23:30","13:00-16:30,20:00-23:30","13:00-16:30,20:00-00:00","13:00-16:30,20:00-00:00","13:00-16:30,20:00-00:00","13:00-16:30,20:00-23:30",Europe/Madrid,,FALSE,saona-alameda-valencia-comunidad-valenciana,https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/681b28d28e628f445552d93d_210917-Saona-Alameda-45.jpeg,,,,,"Pg. de l'Albereda, 41, Camins al Grau, 46023 València, Valencia, Spain",39.4592463,-0.3517805,ZpoZBvl18D,"Delicious Mediterranean cuisine in a chic vibe. Kids menu includes hamburger, pasta, fish & chips, ibérico con patatas, and a dessert (Monday- Friday €8,49 and weekends €10,49). Great place for a celebration. Pets allowed on outdoor terrace. Book ahead to avoid disappointment. 📸 Saona",,681b28d28e628f445552d947,https://thenugget.app/template/location/saona-alameda-valencia-comunidad-valenciana
Orxateria Daniel,Orxateria Daniel,4 Carrer del Mar,València,Comunidad Valenciana,46003,ES,0034 961 36 89 82,,http://www.horchateria-daniel.es/,1,"Relaxed, Buzzy, Good for groups, Teen favourite, Friendly staff",,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,Europe/Madrid,,FALSE,orxateria-daniel-valencia-comunidad-valenciana,https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/681b28d3dbdce9b09a043863_Screenshot%25202025-05-05%2520at%252021.40.07.png,,,,,"C. del Mar, 4, Ciutat Vella, 46003 València, Valencia, Spain",39.4740090,-0.3749191,68M7zAmb49,"A local icon, producing 100% natural, artisanal horchata and authentic fartons, ice cream and more since 1949. Combine with Museo Nacional de Cerámica y Artes Suntuarias ""González Martí or Cathedral. 📸 Orxateria Daniel",,681b28d3dbdce9b09a0438e6,https://thenugget.app/template/location/orxateria-daniel-valencia-comunidad-valenciana
Mothership,Mothership,125 Cambridgepark Drive,Cambridge,Massachusetts,2140,US,617-665-5899,,http://mothershipalewife.com/,0,"Kids' menu, Outdoor seating, Playground nearby, Small sharing plates, Vegetarian, Vegan, Dairy Free, Gluten free, Buzzy, Kids' colouring, Games available, Quick service",,closed,15:00-21:00,15:00-21:00,15:00-21:00,15:00-21:00,15:00-21:00,15:00-21:00,America/New_York,,FALSE,mothership-cambridge-massachusetts,https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/682607c60c017af8777d93f6_mothership.jpeg,,,,,"125 Cambridgepark Dr, Cambridge, MA 02140, USA",42.3951934,-71.1457417,G4gqXY1a80,"Kids meals from $8, including pasta, chicken tenders, grilled cheese, and burgers. Shareables from 3:00 pm,  and dinner starting at 5:00 pm. Combine with Russell Field Playground, just a 10 minute walk or a stroll on the DCR Wetland Boardwalk. 📸 Mothership",,682607c60c017af8777d93fe,https://thenugget.app/template/location/mothership-cambridge-massachusetts
La Cave du Salut,La Cave du Salut,9 Quai de la Vicomte,Fécamp,Normandie,76400,FR,0033 2 35 28 11 59,,http://lacavedusalut.eatbu.com/,1,"Wheelchair access, Outdoor seating, Small sharing plates, Vegetarian, Relaxed, A/C",,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,Europe/Paris,,FALSE,la-cave-du-salut-fecamp-normandie,https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/682607c80c017af8777d9655_la%2520cave%2520du%2520salut.jpeg,,,,,"9 Quai de la Vicomte, 76400 Fécamp, France",49.7607870,0.3663110,x86xZzmV4y,"Locaated on the waterfront, offering seafood (fish, mussels, oysters), chicken, burgers, and French classics like galette, chicken liver terrine and duck foie gras. Starter & a main for £20.90 from 11:00 am -1:30 pm and 6:30-8:30 pm.  📸 La Cave du Salut",,682607c90c017af8777d9683,https://thenugget.app/template/location/la-cave-du-salut-fecamp-normandie
LE RED ROCK,LE RED ROCK,67 Boulevard Albert 1er,Fécamp,Normandie,76400,FR,0033 2 35 28 10 55,,http://le-red-rock-restaurant-fecamp.fr/,1,"High chair, Kids' menu, Wheelchair access, Outdoor seating, Playground nearby, Small sharing plates, Vegetarian, Relaxed, Buzzy, Good for groups, Friendly staff",,11:00-23:00,11:00-23:00,11:00-23:00,closed,11:00-23:00,11:00-23:00,11:00-23:00,Europe/Paris,,FALSE,le-red-rock-fecamp-normandie,https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/682607cb6622a07ddabe8ed4_Screenshot%25202025-05-14%2520at%252012.22.56.png,,,,,"67 Bd Albert 1er, 76400 Fécamp, France",49.7589348,0.3611108,Q8djvZom4r,"Brasserie with gorgeous sea views serving your favorite meals with fresh ingredients, including meats, seafood, salads, and tapas. Great for groups or private events. Lunch menu is €18.50 served 11:30 am - 1:30 pm (Monday to Friday excluding public holidays and school vacations), includes a main, dessert, and a drink. Children's Menu €12: dishes include nuggets with fries OR rice OR Ham with fries or rice OR Cod in cream sauce with fries or rice with dessert and a drink. Combine with the playground across the street on the beach. 📸 Le Red Rock",,682607cd6622a07ddabe91f2,https://thenugget.app/template/location/le-red-rock-fecamp-normandie
Le Lann-Bihoué,Le Lann-Bihoué,45 Rue Notre Dame,Étretat,Normandie,76790,FR,0033 2 35 27 04 65,,https://www.etretat-lannbihoue.fr/,1,"Kids' menu, Playground nearby, Tourist attraction nearby, Small sharing plates, Vegetarian, Vegan, Dairy Free, Gluten free, Relaxed, Posh",,"12:00-14:30,19:00-21:30","12:00-14:30,19:00-21:30","12:00-14:30,19:00-21:30",12:00-21:30,12:00-21:30,12:00-21:30,12:00-21:30,Europe/Paris,,FALSE,le-lann-bihoue-etretat-normandie,https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/682f797e1a3fb90bb059dec0_Screenshot%25202025-05-20%2520at%252017.42.36.png,,,,,"45 Rue Notre Dame, 76790 Étretat, France",49.7081977,0.2048560,MJb7209w8X,"Serving traditional crêpes with an extensive variety of local delights, including sweet and savory options, also serving salads, meat, fries, and ice cream. Children's menu (under 12) €12.50 main course including buckwheat crepe with cooked ham, egg, cheese OR Ground beef with french fries OR 2 fried eggs with fries and a dessert. Also serving juices, cocktails, beer, wine, and cider from Normandy. Just a 3 minute walk to the beach, where there are also 2 playgrounds nearby.  📸 Le Lann-Bihoué",,682f797e1a3fb90bb059dede,https://thenugget.app/template/location/le-lann-bihoue-etretat-normandie
La Flottille,La Flottille,22 Rue Alphonse Karr,Étretat,Normandie,76790,FR,,,http://www.restaurant-laflottille.fr/,1,"High chair, Kids' menu, Outdoor seating, Playground nearby, Tourist attraction nearby, Small sharing plates, Vegetarian, Relaxed",,"12:00-14:30,18:45-21:00","12:00-14:30,18:45-21:00","12:00-14:30,18:45-21:00","12:00-14:30,18:45-21:00","12:00-14:30,18:45-21:00","12:00-14:30,18:45-21:00","12:00-14:30,18:45-21:00",Europe/Paris,,FALSE,la-flottille-etretat-normandie,https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/682f797f6c1710bd063ec7a0_la-flottille-restaurant-etretat-clients.jpeg,,,,,"22 Rue Alphonse Karr, 76790 Étretat, France",49.7072497,0.2032632,b4n5dMmzpy,"Using a 17th-century fireplace for traditional, fresh local food, they're serving starters, buckwheat pancakes, wood-fired grills, salads, seafood specialties, cheeses, mussels, crepes, and a kid's menu (Breaded chicken strips OR mussel pot & fries OR ham & grated cheese pancake with a dessert and a drink). Try to save room for dessert! Just a two minute walk to the beach with a playground. 📸 La Flottille",,682f797f6c1710bd063ec7a4,https://thenugget.app/template/location/la-flottille-etretat-normandie
